,label,area (sq µm)
7067,7067,843
7068,7068,845
7069,7069,839
7070,7070,851
7071,7071,847
7072,7072,848
7073,7073,855
7074,7074,874
7075,7075,870
7076,7076,885
7077,7077,886
7078,7078,887
7079,7079,885
7080,7080,901
7081,7081,900
7082,7082,897
7083,7083,906
7084,7084,913
7085,7085,909
7086,7086,924
7087,7087,930
7088,7088,946
7089,7089,947
7090,7090,948
7091,7091,959
7092,7092,965
7093,7093,957
7094,7094,979
7095,7095,963
7096,7096,987
7097,7097,991
7098,7098,1008
7099,7099,1016
7100,7100,1018
7101,7101,1009
7102,7102,994
7103,7103,1013
7104,7104,577
7105,7105,573
7106,7106,582
7107,7107,583
7108,7108,590
7109,7109,590
7110,7110,590
7111,7111,595
7112,7112,607
7113,7113,601
7114,7114,602
7115,7115,607
7116,7116,611
7117,7117,620
7118,7118,618
7119,7119,621
7120,7120,634
7121,7121,628
7122,7122,646
7123,7123,644
7124,7124,646
7125,7125,654
7126,7126,657
7127,7127,657
7128,7128,659
7129,7129,668
7130,7130,668
7131,7131,667
7132,7132,681
7133,7133,682
7134,7134,689
7135,7135,697
7136,7136,691
7137,7137,700
7138,7138,703
7139,7139,708
7140,7140,717
7141,7141,712
7142,7142,714
7143,7143,734
7144,7144,728
7145,7145,730
7146,7146,747
7147,7147,742
7148,7148,743
7149,7149,755
7150,7150,753
7151,7151,771
7152,7152,764
7153,7153,772
7154,7154,780
7155,7155,792
7156,7156,780
7157,7157,803
7158,7158,800
7159,7159,794
7160,7160,802
7161,7161,811
7162,7162,815
7163,7163,831
7164,7164,826
7165,7165,840
7166,7166,842
7167,7167,838
7168,7168,846
7169,7169,859
7170,7170,856
7171,7171,871
7172,7172,881
7173,7173,890
7174,7174,872
7175,7175,892
7176,7176,899
7177,7177,908
7178,7178,916
7179,7179,918
7180,7180,920
7181,7181,929
7182,7182,928
7183,7183,930
7184,7184,936
7185,7185,950
7186,7186,959
7187,7187,951
7188,7188,975
7189,7189,977
7190,7190,968
7191,7191,972
7192,7192,990
7193,7193,1001
7194,7194,1001
7195,7195,1002
7196,7196,998
7197,7197,1015
7198,7198,1012
7199,7199,1032
7200,7200,1043
7201,7201,1052
7202,7202,1032
7203,7203,1061
7204,7204,1063
7205,7205,1068
7206,7206,1083
7207,7207,1087
7208,7208,1095
7209,7209,1092
7210,7210,1087
7211,7211,1087
7212,7212,1089
7213,7213,1112
7214,7214,1108
7215,7215,625
7216,7216,636
7217,7217,648
7218,7218,650
7219,7219,655
7220,7220,653
7221,7221,658
7222,7222,664
7223,7223,672
7224,7224,672
7225,7225,680
7226,7226,683
7227,7227,678
7228,7228,683
7229,7229,698
7230,7230,695
7231,7231,695
7232,7232,701
7233,7233,701
7234,7234,702
7235,7235,713
7236,7236,719
7237,7237,727
7238,7238,724
7239,7239,742
7240,7240,732
7241,7241,742
7242,7242,747
7243,7243,749
7244,7244,755
7245,7245,756
7246,7246,760
7247,7247,767
7248,7248,769
7249,7249,776
7250,7250,789
7251,7251,790
7252,7252,796
7253,7253,796
7254,7254,791
7255,7255,807
7256,7256,806
7257,7257,826
7258,7258,823
7259,7259,832
7260,7260,833
7261,7261,836
7262,7262,851
7263,7263,856
7264,7264,846
7265,7265,861
7266,7266,864
7267,7267,873
7268,7268,879
7269,7269,877
7270,7270,894
7271,7271,895
7272,7272,895
7273,7273,899
7274,7274,913
7275,7275,920
7276,7276,931
7277,7277,935
7278,7278,942
7279,7279,958
7280,7280,959
7281,7281,962
7282,7282,970
7283,7283,977
7284,7284,971
7285,7285,984
7286,7286,998
7287,7287,1003
7288,7288,1000
7289,7289,997
7290,7290,999
7291,7291,1027
7292,7292,1026
7293,7293,1031
7294,7294,1030
7295,7295,1041
7296,7296,1054
7297,7297,1053
7298,7298,1072
7299,7299,1060
7300,7300,1082
7301,7301,1073
7302,7302,1088
7303,7303,1099
7304,7304,1084
7305,7305,626
7306,7306,647
7307,7307,634
7308,7308,643
7309,7309,643
7310,7310,653
7311,7311,1150
7312,7312,1156
7313,7313,1175
7314,7314,1165
7315,7315,1164
7316,7316,1179
7317,7317,1188
7318,7318,1180
7319,7319,697
7320,7320,702
7321,7321,705
7322,7322,720
7323,7323,723
7324,7324,726
7325,7325,726
7326,7326,723
7327,7327,734
7328,7328,741
7329,7329,742
7330,7330,749
7331,7331,763
7332,7332,756
7333,7333,774
7334,7334,778
7335,7335,775
7336,7336,784
7337,7337,791
7338,7338,796
7339,7339,796
7340,7340,802
7341,7341,809
7342,7342,807
7343,7343,817
7344,7344,824
7345,7345,829
7346,7346,835
7347,7347,836
7348,7348,851
7349,7349,846
7350,7350,857
7351,7351,857
7352,7352,867
7353,7353,882
7354,7354,876
7355,7355,871
7356,7356,900
7357,7357,879
7358,7358,895
7359,7359,915
7360,7360,909
7361,7361,905
7362,7362,917
7363,7363,928
7364,7364,937
7365,7365,939
7366,7366,948
7367,7367,958
7368,7368,970
7369,7369,972
7370,7370,966
7371,7371,969
7372,7372,980
7373,7373,986
7374,7374,995
7375,7375,997
7376,7376,999
7377,7377,1010
7378,7378,1026
7379,7379,1024
7380,7380,1023
7381,7381,1042
7382,7382,1031
7383,7383,1050
7384,7384,1062
7385,7385,1055
7386,7386,1066
7387,7387,1075
7388,7388,1081
7389,7389,1087
7390,7390,1095
7391,7391,1098
7392,7392,1108
7393,7393,1133
7394,7394,0
7395,7395,1128
7396,7396,1118
7397,7397,1123
7398,7398,1114
7399,7399,1104
7400,7400,1115
7401,7401,1128
7402,7402,582
7403,7403,583
7404,7404,599
7405,7405,1176
7406,7406,1162
7407,7407,1204
7408,7408,1188
7409,7409,1203
7410,7410,1204
7411,7411,1215
7412,7412,1219
7413,7413,1234
7414,7414,1241
7415,7415,648
7416,7416,635
7417,7417,645
7418,7418,647
7419,7419,649
7420,7420,645
7421,7421,654
7422,7422,661
7423,7423,657
7424,7424,667
7425,7425,660
7426,7426,671
7427,7427,680
7428,7428,690
7429,7429,688
7430,7430,697
7431,7431,695
7432,7432,698
7433,7433,697
7434,7434,706
7435,7435,718
7436,7436,714
7437,7437,719
7438,7438,717
7439,7439,729
7440,7440,734
7441,7441,740
7442,7442,743
7443,7443,749
7444,7444,740
7445,7445,753
7446,7446,760
7447,7447,765
7448,7448,773
7449,7449,778
7450,7450,791
7451,7451,792
7452,7452,790
7453,7453,805
7454,7454,800
7455,7455,805
7456,7456,811
7457,7457,825
7458,7458,822
7459,7459,839
7460,7460,832
7461,7461,847
7462,7462,845
7463,7463,855
7464,7464,865
7465,7465,868
7466,7466,886
7467,7467,877
7468,7468,882
7469,7469,901
7470,7470,890
7471,7471,897
7472,7472,905
7473,7473,911
7474,7474,928
7475,7475,922
7476,7476,930
7477,7477,941
7478,7478,944
7479,7479,942
7480,7480,947
7481,7481,960
7482,7482,967
7483,7483,973
7484,7484,984
7485,7485,977
7486,7486,990
7487,7487,1000
7488,7488,1009
7489,7489,1019
7490,7490,1015
7491,7491,1023
7492,7492,1024
7493,7493,1039
7494,7494,1032
7495,7495,1042
7496,7496,1037
7497,7497,1046
7498,7498,1058
7499,7499,1050
7500,7500,1062
7501,7501,1069
7502,7502,1066
7503,7503,1063
7504,7504,1039
7505,7505,1027
7506,7506,1034
7507,7507,611
7508,7508,0
7509,7509,410
7510,7510,410
7511,7511,406
7512,7512,419
7513,7513,434
7514,7514,641
7515,7515,662
7516,7516,649
7517,7517,419
7518,7518,675
7519,7519,1141
7520,7520,677
7521,7521,456
7522,7522,683
7523,7523,1172
7524,7524,1195
7525,7525,1226
7526,7526,1252
7527,7527,742
7528,7528,752
7529,7529,741
7530,7530,747
7531,7531,771
7532,7532,757
7533,7533,776
7534,7534,775
7535,7535,773
7536,7536,776
7537,7537,771
7538,7538,790
7539,7539,801
7540,7540,809
7541,7541,815
7542,7542,807
7543,7543,818
7544,7544,815
7545,7545,829
7546,7546,829
7547,7547,843
7548,7548,855
7549,7549,846
7550,7550,864
7551,7551,853
7552,7552,876
7553,7553,877
7554,7554,875
7555,7555,882
7556,7556,892
7557,7557,893
7558,7558,896
7559,7559,906
7560,7560,924
7561,7561,934
7562,7562,929
7563,7563,912
7564,7564,931
7565,7565,933
7566,7566,946
7567,7567,933
7568,7568,960
7569,7569,957
7570,7570,964
7571,7571,962
7572,7572,966
7573,7573,995
7574,7574,994
7575,7575,992
7576,7576,1000
7577,7577,1001
7578,7578,1008
7579,7579,1017
7580,7580,1018
7581,7581,1023
7582,7582,1030
7583,7583,1034
7584,7584,1056
7585,7585,1044
7586,7586,1068
7587,7587,1060
7588,7588,1067
7589,7589,1073
7590,7590,1082
7591,7591,1095
7592,7592,1101
7593,7593,1104
7594,7594,1116
7595,7595,1124
7596,7596,1129
7597,7597,1130
7598,7598,1140
7599,7599,1169
7600,7600,1157
7601,7601,1159
7602,7602,1174
7603,7603,1181
7604,7604,1183
7605,7605,1188
7606,7606,0
7607,7607,1195
7608,7608,0
7609,7609,1234
7610,7610,1238
7611,7611,1235
7612,7612,1244
7613,7613,1265
7614,7614,1275
7615,7615,1282
7616,7616,1306
7617,7617,1310
7618,7618,1302
7619,7619,1317
7620,7620,1331
7621,7621,1338
7622,7622,1340
7623,7623,1346
7624,7624,1355
7625,7625,1366
7626,7626,1381
7627,7627,1337
7628,7628,1361
7629,7629,1371
7630,7630,1388
7631,7631,1403
7632,7632,1393
7633,7633,1410
7634,7634,1406
7635,7635,751
7636,7636,753
7637,7637,754
7638,7638,770
7639,7639,770
7640,7640,760
7641,7641,782
7642,7642,796
7643,7643,787
7644,7644,795
7645,7645,802
7646,7646,800
7647,7647,805
7648,7648,808
7649,7649,817
7650,7650,825
7651,7651,831
7652,7652,841
7653,7653,843
7654,7654,843
7655,7655,850
7656,7656,854
7657,7657,867
7658,7658,870
7659,7659,868
7660,7660,874
7661,7661,872
7662,7662,884
7663,7663,895
7664,7664,899
7665,7665,900
7666,7666,891
7667,7667,912
7668,7668,924
7669,7669,914
7670,7670,910
7671,7671,926
7672,7672,931
7673,7673,937
7674,7674,961
7675,7675,961
7676,7676,953
7677,7677,971
7678,7678,961
7679,7679,968
7680,7680,971
7681,7681,993
7682,7682,992
7683,7683,994
7684,7684,1001
7685,7685,1013
7686,7686,1011
7687,7687,1014
7688,7688,1020
7689,7689,1031
7690,7690,1031
7691,7691,0
7692,7692,1044
7693,7693,1057
7694,7694,0
7695,7695,1058
7696,7696,1056
7697,7697,1072
7698,7698,1088
7699,7699,1087
7700,7700,1096
7701,7701,1100
7702,7702,1108
7703,7703,584
7704,7704,589
7705,7705,579
7706,7706,590
7707,7707,365
7708,7708,594
7709,7709,314
7710,7710,599
7711,7711,360
7712,7712,349
7713,7713,366
7714,7714,399
7715,7715,398
7716,7716,612
7717,7717,1124
7718,7718,1169
7719,7719,1204
7720,7720,656
7721,7721,656
7722,7722,642
7723,7723,672
7724,7724,675
7725,7725,698
7726,7726,686
7727,7727,674
7728,7728,0
7729,7729,0
7730,7730,695
7731,7731,689
7732,7732,679
7733,7733,704
7734,7734,702
7735,7735,704
7736,7736,729
7737,7737,708
7738,7738,733
7739,7739,732
7740,7740,739
7741,7741,729
7742,7742,744
7743,7743,750
7744,7744,746
7745,7745,766
7746,7746,767
7747,7747,759
7748,7748,775
7749,7749,770
7750,7750,774
7751,7751,787
7752,7752,776
7753,7753,791
7754,7754,789
7755,7755,791
7756,7756,802
7757,7757,805
7758,7758,814
7759,7759,814
7760,7760,829
7761,7761,820
7762,7762,831
7763,7763,843
7764,7764,852
7765,7765,843
7766,7766,846
7767,7767,861
7768,7768,859
7769,7769,871
7770,7770,887
7771,7771,887
7772,7772,883
7773,7773,891
7774,7774,897
7775,7775,904
7776,7776,893
7777,7777,910
7778,7778,924
7779,7779,913
7780,7780,926
7781,7781,922
7782,7782,934
7783,7783,941
7784,7784,937
7785,7785,945
7786,7786,967
7787,7787,948
7788,7788,959
7789,7789,958
7790,7790,975
7791,7791,966
7792,7792,982
7793,7793,984
7794,7794,982
7795,7795,985
7796,7796,995
7797,7797,988
7798,7798,1011
7799,7799,1025
7800,7800,1029
7801,7801,1033
7802,7802,1033
7803,7803,1032
7804,7804,1051
7805,7805,1060
7806,7806,1067
7807,7807,1063
7808,7808,1075
7809,7809,1080
7810,7810,1087
7811,7811,1106
7812,7812,1111
7813,7813,1110
7814,7814,1114
7815,7815,1107
7816,7816,1126
7817,7817,1122
7818,7818,1133
7819,7819,1112
7820,7820,1108
7821,7821,1115
7822,7822,1131
7823,7823,1161
7824,7824,629
7825,7825,629
7826,7826,638
7827,7827,642
7828,7828,637
7829,7829,655
7830,7830,654
7831,7831,652
7832,7832,661
7833,7833,651
7834,7834,664
7835,7835,655
7836,7836,655
7837,7837,663
7838,7838,665
7839,7839,687
7840,7840,676
7841,7841,675
7842,7842,676
7843,7843,685
7844,7844,686
7845,7845,686
7846,7846,707
7847,7847,698
7848,7848,706
7849,7849,713
7850,7850,717
7851,7851,715
7852,7852,724
7853,7853,736
7854,7854,729
7855,7855,745
7856,7856,734
7857,7857,754
7858,7858,750
7859,7859,749
7860,7860,751
7861,7861,755
7862,7862,764
7863,7863,772
7864,7864,784
7865,7865,781
7866,7866,791
7867,7867,792
7868,7868,797
7869,7869,806
7870,7870,815
7871,7871,807
7872,7872,818
7873,7873,814
7874,7874,828
7875,7875,825
7876,7876,844
7877,7877,853
7878,7878,843
7879,7879,864
7880,7880,855
7881,7881,868
7882,7882,865
7883,7883,880
7884,7884,884
7885,7885,891
7886,7886,901
7887,7887,900
7888,7888,902
7889,7889,908
7890,7890,916
7891,7891,924
7892,7892,922
7893,7893,949
7894,7894,947
7895,7895,949
7896,7896,945
7897,7897,968
7898,7898,954
7899,7899,975
7900,7900,973
7901,7901,989
7902,7902,1001
7903,7903,1019
7904,7904,1011
7905,7905,1019
7906,7906,1022
7907,7907,1037
7908,7908,1030
7909,7909,1046
7910,7910,1044
7911,7911,1054
7912,7912,1083
7913,7913,1100
7914,7914,1066
7915,7915,1054
7916,7916,535
7917,7917,551
7918,7918,548
7919,7919,557
7920,7920,557
7921,7921,556
7922,7922,557
7923,7923,555
7924,7924,570
7925,7925,568
7926,7926,574
7927,7927,575
7928,7928,580
7929,7929,588
7930,7930,583
7931,7931,587
7932,7932,589
7933,7933,602
7934,7934,605
7935,7935,609
7936,7936,606
7937,7937,612
7938,7938,621
7939,7939,613
7940,7940,614
7941,7941,623
7942,7942,628
7943,7943,626
7944,7944,628
7945,7945,630
7946,7946,636
7947,7947,640
7948,7948,643
7949,7949,660
7950,7950,655
7951,7951,650
7952,7952,661
7953,7953,673
7954,7954,657
7955,7955,672
7956,7956,661
7957,7957,684
7958,7958,670
7959,7959,658
7960,7960,685
7961,7961,705
7962,7962,703
7963,7963,710
7964,7964,732
7965,7965,716
7966,7966,735
7967,7967,734
7968,7968,739
7969,7969,747
7970,7970,753
7971,7971,741
7972,7972,754
7973,7973,760
7974,7974,769
7975,7975,774
7976,7976,771
7977,7977,790
7978,7978,799
7979,7979,784
7980,7980,788
7981,7981,805
7982,7982,788
7983,7983,805
7984,7984,816
7985,7985,815
7986,7986,814
7987,7987,814
7988,7988,829
7989,7989,841
7990,7990,863
7991,7991,851
7992,7992,860
7993,7993,872
7994,7994,868
7995,7995,867
7996,7996,879
7997,7997,890
7998,7998,893
7999,7999,911
8000,8000,908
8001,8001,909
8002,8002,909
8003,8003,927
8004,8004,926
8005,8005,941
8006,8006,938
8007,8007,949
8008,8008,944
8009,8009,964
8010,8010,953
8011,8011,974
8012,8012,967
8013,8013,987
8014,8014,983
8015,8015,993
8016,8016,996
8017,8017,1000
8018,8018,1006
8019,8019,1035
8020,8020,1035
8021,8021,1003
8022,8022,992
8023,8023,1003
8024,8024,585
8025,8025,580
8026,8026,595
8027,8027,577
8028,8028,594
8029,8029,595
8030,8030,598
8031,8031,601
8032,8032,619
8033,8033,620
8034,8034,616
8035,8035,623
8036,8036,620
8037,8037,626
8038,8038,625
8039,8039,637
8040,8040,644
8041,8041,653
8042,8042,649
8043,8043,657
8044,8044,663
8045,8045,663
8046,8046,670
8047,8047,675
8048,8048,669
8049,8049,674
8050,8050,680
8051,8051,696
8052,8052,697
8053,8053,704
8054,8054,699
8055,8055,705
8056,8056,710
8057,8057,709
8058,8058,722
8059,8059,722
8060,8060,724
8061,8061,724
8062,8062,744
8063,8063,743
8064,8064,752
8065,8065,761
8066,8066,759
8067,8067,762
8068,8068,770
8069,8069,764
8070,8070,771
8071,8071,776
8072,8072,789
8073,8073,786
8074,8074,812
8075,8075,806
8076,8076,806
8077,8077,808
8078,8078,817
8079,8079,820
8080,8080,828
8081,8081,836
8082,8082,838
8083,8083,835
8084,8084,840
8085,8085,848
8086,8086,851
8087,8087,858
8088,8088,858
8089,8089,857
8090,8090,863
8091,8091,886
8092,8092,880
8093,8093,882
8094,8094,889
8095,8095,915
8096,8096,908
8097,8097,902
8098,8098,919
8099,8099,929
8100,8100,941
8101,8101,941
8102,8102,959
8103,8103,954
8104,8104,966
8105,8105,968
8106,8106,976
8107,8107,981
8108,8108,986
8109,8109,982
8110,8110,989
8111,8111,1000
8112,8112,1003
8113,8113,1012
8114,8114,1017
8115,8115,1030
8116,8116,1027
8117,8117,1021
8118,8118,1035
8119,8119,1040
8120,8120,1053
8121,8121,1049
8122,8122,1096
8123,8123,1081
8124,8124,1090
8125,8125,1076
8126,8126,1196
8127,8127,1090
8128,8128,1081
8129,8129,1081
8130,8130,1078
8131,8131,1104
8132,8132,1101
8133,8133,623
8134,8134,627
8135,8135,637
8136,8136,639
8137,8137,636
8138,8138,651
8139,8139,656
8140,8140,656
8141,8141,658
8142,8142,663
8143,8143,666
8144,8144,677
8145,8145,675
8146,8146,689
8147,8147,685
8148,8148,687
8149,8149,700
8150,8150,695
8151,8151,709
8152,8152,706
8153,8153,2115
8154,8154,2217
8155,8155,717
8156,8156,2516
8157,8157,2402
8158,8158,742
8159,8159,745
8160,8160,741
8161,8161,752
8162,8162,755
8163,8163,755
8164,8164,758
8165,8165,769
8166,8166,771
8167,8167,773
8168,8168,775
8169,8169,771
8170,8170,794
8171,8171,800
8172,8172,800
8173,8173,815
8174,8174,804
8175,8175,824
8176,8176,822
8177,8177,829
8178,8178,837
8179,8179,836
8180,8180,839
8181,8181,849
8182,8182,849
8183,8183,851
8184,8184,865
8185,8185,858
8186,8186,876
8187,8187,879
8188,8188,881
8189,8189,886
8190,8190,896
8191,8191,899
8192,8192,905
8193,8193,919
8194,8194,905
8195,8195,917
8196,8196,931
8197,8197,938
8198,8198,945
8199,8199,939
8200,8200,949
8201,8201,952
8202,8202,956
8203,8203,969
8204,8204,961
8205,8205,985
8206,8206,991
8207,8207,996
8208,8208,994
8209,8209,998
8210,8210,1012
8211,8211,1008
8212,8212,1007
8213,8213,1015
8214,8214,1009
8215,8215,1013
8216,8216,1040
8217,8217,1025
8218,8218,1052
8219,8219,1033
8220,8220,1048
8221,8221,1058
8222,8222,1064
8223,8223,1061
8224,8224,1062
8225,8225,1084
8226,8226,1100
8227,8227,1101
8228,8228,1100
8229,8229,1117
8230,8230,1123
8231,8231,1118
8232,8232,1131
8233,8233,1140
8234,8234,1159
8235,8235,1165
8236,8236,1156
8237,8237,1153
8238,8238,1138
8239,8239,1149
8240,8240,1158
8241,8241,1171
8242,8242,1193
8243,8243,1204
8244,8244,1213
8245,8245,0
8246,8246,632
8247,8247,624
8248,8248,643
8249,8249,643
8250,8250,650
8251,8251,658
8252,8252,661
8253,8253,656
8254,8254,668
8255,8255,669
8256,8256,669
8257,8257,683
8258,8258,686
8259,8259,684
8260,8260,676
8261,8261,690
8262,8262,691
8263,8263,701
8264,8264,699
8265,8265,713
8266,8266,715
8267,8267,714
8268,8268,724
8269,8269,730
8270,8270,740
8271,8271,739
8272,8272,737
8273,8273,743
8274,8274,743
8275,8275,750
8276,8276,749
8277,8277,754
8278,8278,762
8279,8279,767
8280,8280,775
8281,8281,783
8282,8282,775
8283,8283,784
8284,8284,796
8285,8285,797
8286,8286,793
8287,8287,796
8288,8288,807
8289,8289,816
8290,8290,812
8291,8291,817
8292,8292,819
8293,8293,835
8294,8294,834
8295,8295,841
8296,8296,829
8297,8297,842
8298,8298,854
8299,8299,863
8300,8300,871
8301,8301,869
8302,8302,896
8303,8303,883
8304,8304,883
8305,8305,883
8306,8306,904
8307,8307,903
8308,8308,904
8309,8309,904
8310,8310,911
8311,8311,924
8312,8312,926
8313,8313,934
8314,8314,927
8315,8315,943
8316,8316,938
8317,8317,955
8318,8318,951
8319,8319,980
8320,8320,970
8321,8321,967
8322,8322,968
8323,8323,981
8324,8324,989
8325,8325,986
8326,8326,1008
8327,8327,1000
8328,8328,1013
8329,8329,1015
8330,8330,1026
8331,8331,1026
8332,8332,1030
8333,8333,1001
8334,8334,1056
8335,8335,1073
8336,8336,1071
8337,8337,1057
8338,8338,1047
8339,8339,1052
8340,8340,564
8341,8341,577
8342,8342,582
8343,8343,582
8344,8344,584
8345,8345,588
8346,8346,596
8347,8347,590
8348,8348,593
8349,8349,599
8350,8350,600
8351,8351,613
8352,8352,612
8353,8353,614
8354,8354,623
8355,8355,637
8356,8356,629
8357,8357,637
8358,8358,636
8359,8359,642
8360,8360,648
8361,8361,653
8362,8362,645
8363,8363,656
8364,8364,668
8365,8365,671
8366,8366,668
8367,8367,672
8368,8368,676
8369,8369,678
8370,8370,686
8371,8371,691
8372,8372,689
8373,8373,693
8374,8374,697
8375,8375,704
8376,8376,712
8377,8377,714
8378,8378,718
8379,8379,715
8380,8380,727
8381,8381,735
8382,8382,732
8383,8383,740
8384,8384,748
8385,8385,749
8386,8386,753
8387,8387,755
8388,8388,753
8389,8389,763
8390,8390,774
8391,8391,765
8392,8392,790
8393,8393,784
8394,8394,780
8395,8395,785
8396,8396,790
8397,8397,797
8398,8398,794
8399,8399,808
8400,8400,803
8401,8401,819
8402,8402,823
8403,8403,827
8404,8404,833
8405,8405,827
8406,8406,845
8407,8407,850
8408,8408,845
8409,8409,840
8410,8410,854
8411,8411,860
8412,8412,860
8413,8413,875
8414,8414,880
8415,8415,880
8416,8416,880
8417,8417,883
8418,8418,899
8419,8419,902
8420,8420,902
8421,8421,901
8422,8422,900
8423,8423,936
8424,8424,940
8425,8425,943
8426,8426,938
8427,8427,943
8428,8428,961
8429,8429,962
8430,8430,967
8431,8431,964
8432,8432,961
8433,8433,970
8434,8434,981
8435,8435,590
8436,8436,577
8437,8437,588
8438,8438,591
8439,8439,599
8440,8440,593
8441,8441,607
8442,8442,607
8443,8443,606
8444,8444,606
8445,8445,617
8446,8446,620
8447,8447,618
8448,8448,626
8449,8449,626
8450,8450,627
8451,8451,637
8452,8452,618
8453,8453,640
8454,8454,648
8455,8455,651
8456,8456,645
8457,8457,661
8458,8458,670
8459,8459,661
8460,8460,683
8461,8461,682
8462,8462,690
8463,8463,689
8464,8464,707
8465,8465,699
8466,8466,700
8467,8467,705
8468,8468,729
8469,8469,725
8470,8470,0
8471,8471,720
8472,8472,706
8473,8473,688
8474,8474,722
8475,8475,713
8476,8476,723
8477,8477,733
8478,8478,718
8479,8479,745
8480,8480,735
8481,8481,733
8482,8482,746
8483,8483,741
8484,8484,759
8485,8485,755
8486,8486,764
8487,8487,773
8488,8488,769
8489,8489,773
8490,8490,781
8491,8491,782
8492,8492,789
8493,8493,796
8494,8494,800
8495,8495,800
8496,8496,807
8497,8497,817
8498,8498,822
8499,8499,829
8500,8500,831
8501,8501,821
8502,8502,850
8503,8503,841
8504,8504,846
8505,8505,842
8506,8506,847
8507,8507,855
8508,8508,872
8509,8509,872
8510,8510,881
8511,8511,882
8512,8512,881
8513,8513,882
8514,8514,895
8515,8515,890
8516,8516,897
8517,8517,906
8518,8518,906
8519,8519,924
8520,8520,921
8521,8521,931
8522,8522,924
8523,8523,934
8524,8524,933
8525,8525,951
8526,8526,948
8527,8527,957
8528,8528,949
8529,8529,961
8530,8530,966
8531,8531,987
8532,8532,973
8533,8533,974
8534,8534,990
8535,8535,992
8536,8536,1007
8537,8537,1002
8538,8538,1022
8539,8539,1024
8540,8540,1035
8541,8541,1032
8542,8542,1021
8543,8543,1024
8544,8544,1042
8545,8545,1047
8546,8546,1042
8547,8547,1046
8548,8548,566
8549,8549,565
8550,8550,588
8551,8551,583
8552,8552,599
8553,8553,610
8554,8554,601
8555,8555,603
8556,8556,585
8557,8557,610
8558,8558,628
8559,8559,596
8560,8560,595
8561,8561,632
8562,8562,618
8563,8563,605
8564,8564,651
8565,8565,628
8566,8566,629
8567,8567,640
8568,8568,660
8569,8569,654
8570,8570,669
8571,8571,673
8572,8572,675
8573,8573,674
8574,8574,654
8575,8575,671
8576,8576,654
8577,8577,699
8578,8578,662
8579,8579,691
8580,8580,666
8581,8581,672
8582,8582,694
8583,8583,714
8584,8584,691
8585,8585,717
8586,8586,697
8587,8587,697
8588,8588,702
8589,8589,705
8590,8590,716
8591,8591,754
8592,8592,708
8593,8593,715
8594,8594,721
8595,8595,731
8596,8596,749
8597,8597,747
8598,8598,748
8599,8599,754
8600,8600,757
8601,8601,758
8602,8602,766
8603,8603,779
8604,8604,778
8605,8605,780
8606,8606,788
8607,8607,798
8608,8608,800
8609,8609,798
8610,8610,818
8611,8611,800
8612,8612,818
8613,8613,820
8614,8614,825
8615,8615,839
8616,8616,839
8617,8617,834
8618,8618,851
8619,8619,856
8620,8620,859
8621,8621,856
8622,8622,859
8623,8623,888
8624,8624,876
8625,8625,870
8626,8626,881
8627,8627,885
8628,8628,900
8629,8629,896
8630,8630,918
8631,8631,921
8632,8632,915
8633,8633,925
8634,8634,933
8635,8635,943
8636,8636,941
8637,8637,940
8638,8638,944
8639,8639,972
8640,8640,957
8641,8641,960
8642,8642,965
8643,8643,999
8644,8644,989
8645,8645,994
8646,8646,1005
8647,8647,1012
8648,8648,1018
8649,8649,1031
8650,8650,1033
8651,8651,1015
8652,8652,1033
8653,8653,1044
8654,8654,1056
8655,8655,1042
8656,8656,1088
8657,8657,1132
8658,8658,1110
8659,8659,1031
8660,8660,1099
8661,8661,585
8662,8662,594
8663,8663,594
8664,8664,605
8665,8665,604
8666,8666,599
8667,8667,617
8668,8668,606
8669,8669,609
8670,8670,622
8671,8671,621
8672,8672,624
8673,8673,629
8674,8674,638
8675,8675,632
8676,8676,642
8677,8677,640
8678,8678,648
8679,8679,642
8680,8680,650
8681,8681,649
8682,8682,664
8683,8683,667
8684,8684,661
8685,8685,675
8686,8686,675
8687,8687,681
8688,8688,689
8689,8689,686
8690,8690,686
8691,8691,694
8692,8692,704
8693,8693,706
8694,8694,718
8695,8695,713
8696,8696,713
8697,8697,717
8698,8698,719
8699,8699,726
